_input,_num,_widgetName,_source,_resultNumber,_pageUrl,name,addr1,addr2,city,state,zipcode,hours,phone,type
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,405,nc-food-pantry-full,nc-food-pantry-full,405,http://content.foodbankcenc.org/about/zipcounty.asp,Sandhills - Moore Coalition for Human Care Inc.,1500 West Indiana Ave,,Southern Pines,NC,28387,Hours: Monday - Friday 8:30 a.m. - 11:00 a.m. served every 3 months,Phone: 910-693-1600 office,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,406,nc-food-pantry-full,nc-food-pantry-full,406,http://content.foodbankcenc.org/about/zipcounty.asp,Second Chance Mission Of Hope,309 Court Street,,Jacksonville,NC,28540,Hours: Tuesdays,Phone: 910-300-7085,Type: SHELTER
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,407,nc-food-pantry-full,nc-food-pantry-full,407,http://content.foodbankcenc.org/about/zipcounty.asp,Seed Time&Harvest Fellowship,804 Berwyn Avenue,,Durham,NC,27704,Hours: Every Thursday at 11:30 by Appointment,Phone: 919-220-2896,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,408,nc-food-pantry-full,nc-food-pantry-full,408,http://content.foodbankcenc.org/about/zipcounty.asp,Shepherds Table Soup Kitchen,121 Hillsborough Street,,Raleigh,NC,27603,Hours: Mon-Fri 11a.m.-12p.m.,Phone: 919-831-2010,Type: SOUP KITCH
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,409,nc-food-pantry-full,nc-food-pantry-full,409,http://content.foodbankcenc.org/about/zipcounty.asp,Shiloh Baptist Church,635 College Street,,Henderson,NC,27536,Hours: 4th Saturday at 9am; and as needed; Thursdays deliver bags,Phone: 252-438-8987,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,410,nc-food-pantry-full,nc-food-pantry-full,410,http://content.foodbankcenc.org/about/zipcounty.asp,Shiloh Pentecostal Holiness Church,5843 Shiloh Church Road,,Wilson,NC,27896,Hours: 1st Saturday Monthly and DSS referrals mostly,Phone: 252-289-0083,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,411,nc-food-pantry-full,nc-food-pantry-full,411,http://content.foodbankcenc.org/about/zipcounty.asp,Shoreline Baptist Church,4198 Vanessa Dr,,Southport,NC,28461,Hours: Mondays 3-5pm (closed federal holidays),Phone: 910-457-1909,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,412,nc-food-pantry-full,nc-food-pantry-full,412,http://content.foodbankcenc.org/about/zipcounty.asp,Showers of Blessing Community,10 Technology Drive,,Garner,NC,,Hours: Every Thursdays 7:30pm-8:30pmpm,Phone: 919-779-7750,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,413,nc-food-pantry-full,nc-food-pantry-full,413,http://content.foodbankcenc.org/about/zipcounty.asp,Sierra Christian Center,158 Sierra Ave.,,Hamlet,NC,28345,Hours: every Thursday 10:30-noon,Phone: 910-582-1740 ext. 23 church,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,414,nc-food-pantry-full,nc-food-pantry-full,414,http://content.foodbankcenc.org/about/zipcounty.asp,Silltrist Solutions,200 S. Pollock Street Ste C,,Selma,NC,27576,Hours: Tuesdays 9am-11am Thursdays 3pm-6pm,Phone: 919-610-1450,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,415,nc-food-pantry-full,nc-food-pantry-full,415,http://content.foodbankcenc.org/about/zipcounty.asp,Smart Choice Outreach Incorporation,110 Candlebush Lane,,Bunnlevel,NC,28323,Hours: Every Wed 10:00-12:00pm,Phone: 910-893-6765,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,416,nc-food-pantry-full,nc-food-pantry-full,416,http://content.foodbankcenc.org/about/zipcounty.asp,Smithfield Area Ministries Food Closet,140 East Market Street,,Smithfield,NC,27577,Hours: Mon-Thur 9:30am-12pm and 2pm-4:30pm. Fridays 9:30am-12pm,Phone: 919-934-2218,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,417,nc-food-pantry-full,nc-food-pantry-full,417,http://content.foodbankcenc.org/about/zipcounty.asp,Smithfield Rescue Mission,523 Glenn St,,Smithfield,NC,27577,Hours: Thursdays 10am-3pm,Phone: 919-934-9257,Type: SHELTER
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,418,nc-food-pantry-full,nc-food-pantry-full,418,http://content.foodbankcenc.org/about/zipcounty.asp,Sneads Ferry Presbyterian,776 Hwy. 210,,Snead's Ferry,NC,28460,Hours: Monday Tuesday and Friday from 9a-12p and Sunday from 8a-12p,Phone: 910-650-7422,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,419,nc-food-pantry-full,nc-food-pantry-full,419,http://content.foodbankcenc.org/about/zipcounty.asp,Sonrise Independent Baptist,8375 River Road,,Southport,NC,28461,Hours: 2nd and 4th Thursday 4pm-6pm,Phone: 910-448-0069 cell,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,420,nc-food-pantry-full,nc-food-pantry-full,420,http://content.foodbankcenc.org/about/zipcounty.asp,South Brunswick Inter-Church Council,4807 Main Street,,Shallotte,NC,28459,Hours: Sat/10a.m.-12p.m.,Phone: 910-579-4684 (H),Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,421,nc-food-pantry-full,nc-food-pantry-full,421,http://content.foodbankcenc.org/about/zipcounty.asp,South Greenville Church of Christ,1301 Cotanche Street,,Greenville,NC,27858,Hours: Saturdays from 11a-3p on as needed basis,Phone: 252-754-2222,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,422,nc-food-pantry-full,nc-food-pantry-full,422,http://content.foodbankcenc.org/about/zipcounty.asp,Southeastern Church of God,200 W. Lewis St.,,Tabor City,NC,28463,Hours: Wednesday 1:00-4:00,Phone: 910-918-4803,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,423,nc-food-pantry-full,nc-food-pantry-full,423,http://content.foodbankcenc.org/about/zipcounty.asp,Southern Mission Ministries,267 Blues Bridge Rd,,Hoffman,NC,28347,Hours: Sat. 2-4pm,Phone: 910-281-5957,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,424,nc-food-pantry-full,nc-food-pantry-full,424,http://content.foodbankcenc.org/about/zipcounty.asp,Southern Pines UMC,175 Midland Road,,Southern Pines,NC,28387,Hours: every Monday 10-noon effective Feb. 4th,Phone: 910-692-3917 Rex (home),Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,425,nc-food-pantry-full,nc-food-pantry-full,425,http://content.foodbankcenc.org/about/zipcounty.asp,Southside Baptist Church,151 Helflin Road,,Aberdeen,NC,28315,Hours: Monday-Friday 8-5pm Emergency Food Assistance by appointment,Phone: 910-281-3333 butler,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,426,nc-food-pantry-full,nc-food-pantry-full,426,http://content.foodbankcenc.org/about/zipcounty.asp,Spring Hill Baptist,24220 Main Street,,Wagram,NC,28396,Hours: Tuesdays 4:30pm-5:30pm,Phone: 910.506-2800,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,427,nc-food-pantry-full,nc-food-pantry-full,427,http://content.foodbankcenc.org/about/zipcounty.asp,St Joseph Parish Outreach,1303 Hwy 117 South,,Burgaw,NC,28425,Hours: Thursdays 2-4pm,Phone: 910-285-5041,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,428,nc-food-pantry-full,nc-food-pantry-full,428,http://content.foodbankcenc.org/about/zipcounty.asp,St. Andrews Chrisitan Church,322 Rollingwood Drive,,Dudley,NC,27883,Hours: 4th Sat. 1pm-2pm and by emergency,Phone: 919-736-4928,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,429,nc-food-pantry-full,nc-food-pantry-full,429,http://content.foodbankcenc.org/about/zipcounty.asp,St. Andrews Lutheran Church,1605 Neuse Blvd,,New Bern,NC,28560,Hours: every Saturday 5:30P-6:30P,Phone: 252-637-3696,Type: SOUP KITCH
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,430,nc-food-pantry-full,nc-food-pantry-full,430,http://content.foodbankcenc.org/about/zipcounty.asp,ST. ANN CATHOLIC CHURCH,4057 HWY 70 Bus.,,Clayton,NC,27520,Hours: Fridays 9:30 am - 12:00 pm,Phone: 919-934-2084,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,431,nc-food-pantry-full,nc-food-pantry-full,431,http://content.foodbankcenc.org/about/zipcounty.asp,St. Anna Freewill Baptist Church Harvest Ministry,11705 Old Stage Road,,Willow Springs,NC,27592,Hours: 3rd Tues 2p-5p & Wed 6p-7p,Phone: 919-552-1107-church,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,432,nc-food-pantry-full,nc-food-pantry-full,432,http://content.foodbankcenc.org/about/zipcounty.asp,St. Anthonys We Care,175 E Connecticut Ave,,Southern Pines,NC,28387,Hours: Monday 1-4 Tues.-Friday 9-4pm,Phone: 910-692-6613 office,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,433,nc-food-pantry-full,nc-food-pantry-full,433,http://content.foodbankcenc.org/about/zipcounty.asp,St. Brendans Church,5101 Ocean Hwy W.,,Shallotte,NC,28470,Hours: M/W/F 10-12,Phone: 910-754-9036,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,434,nc-food-pantry-full,nc-food-pantry-full,434,http://content.foodbankcenc.org/about/zipcounty.asp,St. James Missionary Baptist Church,527 E Thomas St.,,Rocky Mount,NC,27801,Hours: 3rd Wed 9am-10:30am,Phone: 252-442-2318,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,435,nc-food-pantry-full,nc-food-pantry-full,435,http://content.foodbankcenc.org/about/zipcounty.asp,St. James Missionary Baptist FEEDS Program,3005 Old Oxford Road Hwy. 158,,Henderson,NC,27536,Hours: Saturdays 11am-1pm,Phone: 252-492-8500,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,436,nc-food-pantry-full,nc-food-pantry-full,436,http://content.foodbankcenc.org/about/zipcounty.asp,St. Judes Metropolitan Church,19 N. 26th St.,,Wilmington,NC,28405,Hours: Tuesdays 9-12 and appointments,Phone: 910-762-5833,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,437,nc-food-pantry-full,nc-food-pantry-full,437,http://content.foodbankcenc.org/about/zipcounty.asp,St. Julia Catholic Church,210 Harold Hart Road,,Siler City,NC,27344,Hours: 2nd Saturday 9am; 4th Tuesday 11am (DD); 3rd Tuesday11:30 Am (at 126 Village Lake Rd (DD)),Phone: 919-742-5584 church,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,438,nc-food-pantry-full,nc-food-pantry-full,438,http://content.foodbankcenc.org/about/zipcounty.asp,St. Luke United Methodist,1501 Turnpike Road,,Laurinburg,NC,28352,Hours: 2nd Saturday 8:30-9:30am Wed. 1-3pm,Phone: 910-276-6821 church,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,439,nc-food-pantry-full,nc-food-pantry-full,439,http://content.foodbankcenc.org/about/zipcounty.asp,St. Mark Church of Christ,700 West Ash Street,,Goldsboro,NC,27533,Hours: 2 Fridays per month 10:00am-1:00pm,Phone: 919-738-8215,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,440,nc-food-pantry-full,nc-food-pantry-full,440,http://content.foodbankcenc.org/about/zipcounty.asp,St. Mary A.M.E. Church,600 S Salem St.,,Apex,NC,27502,Hours: Tues Wed Fri 10:00 am - 11:00 am,Phone: 919-306-2471,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,441,nc-food-pantry-full,nc-food-pantry-full,441,http://content.foodbankcenc.org/about/zipcounty.asp,St. Mary Missionary Baptist,6401 Ocean Hwy East,PO box 97,Winnabow,NC,28479,Hours: First and 3rd Saturday 11am-1pm (Target open date is May 3rd. 2014),Phone: (910) 448- 0159,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,442,nc-food-pantry-full,nc-food-pantry-full,442,http://content.foodbankcenc.org/about/zipcounty.asp,St. Paul Church of Christ/ Guardian Angel Outreach,4009 Lake Wilson Rd.,,Wilson,NC,27896,Hours: 2nd Friday and emergency calls during the week,Phone: 252-291-5875,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,443,nc-food-pantry-full,nc-food-pantry-full,443,http://content.foodbankcenc.org/about/zipcounty.asp,St. Paul Missionary Baptist Church,1151 Winstead Avenue,,Rocky Mount,NC,27804,Hours: 4th Saturday from 8:30-11am,Phone: 252-904-0713,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,444,nc-food-pantry-full,nc-food-pantry-full,444,http://content.foodbankcenc.org/about/zipcounty.asp,St. Paul's Episcopal Church,401 East Fourth Street,,Greenville,NC,27858,Hours: Thursdays fromm 1p-3p,Phone: 252-752-3482,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,445,nc-food-pantry-full,nc-food-pantry-full,445,http://content.foodbankcenc.org/about/zipcounty.asp,St. Pauls Lutheran,311 Marlboro st.,,Hamlet,NC,28345,Hours: 3rd Saturday 9-12 (starts in July) 3rd Sun 1-2pm Emergency Asst.,Phone: 910-582-0729 church,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,446,nc-food-pantry-full,nc-food-pantry-full,446,http://content.foodbankcenc.org/about/zipcounty.asp,St. Peter Catholic Church,2700 E. 4th Street,,Greenville,NC,27834,Hours: every other Tues 10a.m.-12p.m. (sharp),Phone: 252-757-3259,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,447,nc-food-pantry-full,nc-food-pantry-full,447,http://content.foodbankcenc.org/about/zipcounty.asp,St. Peter The Fisherman Church,314 S. Carolina Avenue,,Wilmington,NC,28401,Hours: Sunday 7:00am-8:300am,Phone: 910-763-6222 church,Type: SOUP KITCH
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,448,nc-food-pantry-full,nc-food-pantry-full,448,http://content.foodbankcenc.org/about/zipcounty.asp,Stanley Chapel FWB Church,687 Stanley Chapel Church Rd,,Mount Olive,NC,28365,Hours: Wed- Senior Delivery Pantry 3rd Sat of the Month 8am-10am,Phone: 919-658-5854 Katrina,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,449,nc-food-pantry-full,nc-food-pantry-full,449,http://content.foodbankcenc.org/about/zipcounty.asp,Staton Mill Road Community,1251 Fleming School Rd,,Greenville,NC,27834,Hours: 4th Sat from 11:30a-1:30p,Phone: 252-903-7610,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,450,nc-food-pantry-full,nc-food-pantry-full,450,http://content.foodbankcenc.org/about/zipcounty.asp,Step up For Soldiers,2412 Infantry Road,,Wilmington,NC,28405-8889,Hours: call as needed,Phone: 910-297-4981,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,451,nc-food-pantry-full,nc-food-pantry-full,451,http://content.foodbankcenc.org/about/zipcounty.asp,Straightway Temple,3009 Rosinburg Rd.,,Zebulon,NC,27597,Hours: 1st & 3rd Wed 12:00 pm - 2:00 pm,Phone: 919-365-3599,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,452,nc-food-pantry-full,nc-food-pantry-full,452,http://content.foodbankcenc.org/about/zipcounty.asp,Sure Promise Christian Church,4301 Pearl Rd.,,Raleigh,NC,27610,Hours: Saturday 10:00 am- 12:00pm,Phone: 919-758-0843,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,453,nc-food-pantry-full,nc-food-pantry-full,453,http://content.foodbankcenc.org/about/zipcounty.asp,Tabernacle Full Gospel,328 Airport Road,,Rockingham,NC,,Hours: Thursdays 2pm-until,Phone: 910-419-4271,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,454,nc-food-pantry-full,nc-food-pantry-full,454,http://content.foodbankcenc.org/about/zipcounty.asp,Tabernacle of Faith PHC,411 Raleigh Street,,Hamlet,NC,28345,Hours: 2nd and 4th Thurs. 10am Every Thurs. 12pm fresh produce and bakery,Phone: 910-719-8131 Harrington cell,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,455,nc-food-pantry-full,nc-food-pantry-full,455,http://content.foodbankcenc.org/about/zipcounty.asp,Tar River Baptist Association,92 NC 56 Hwy East,,Louisburg,NC,27549,Hours: 3rd Thursday 9am-12pm Sun and Tues Delivery days - clients call Mon-Thur for Delivery,Phone: 919-630-0424,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,456,nc-food-pantry-full,nc-food-pantry-full,456,http://content.foodbankcenc.org/about/zipcounty.asp,Tarboro Community Outreach,701 Cedar Lane,,Tarboro,NC,27886,Hours: Mon-Fri 9a-10:30a,Phone: 252-823-8801,Type: MOBILE FP
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,457,nc-food-pantry-full,nc-food-pantry-full,457,http://content.foodbankcenc.org/about/zipcounty.asp,Teen Central,1701 Walnut Grove Church Road,,Hillsborough,NC,27278,Hours: Delivery To The Community On Wednesday 4pm 1x per Month,Phone: 919-357-1994,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,458,nc-food-pantry-full,nc-food-pantry-full,458,http://content.foodbankcenc.org/about/zipcounty.asp,Temple Baptist Church,1417 Clifton St.,,Raleigh,NC,27604,Hours: 1st & 3rd Sunday 3:00pm - 4:30pm,Phone: 919-810-5305,Type: SOUP KITCH
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,459,nc-food-pantry-full,nc-food-pantry-full,459,http://content.foodbankcenc.org/about/zipcounty.asp,Temple Emmanuel,8 Sycamore Street,,Weldon,NC,27890,Hours: Wed 7pm-8pm Fri 7pm-9pm,Phone: 252-536-2156,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,460,nc-food-pantry-full,nc-food-pantry-full,460,http://content.foodbankcenc.org/about/zipcounty.asp,Temple of Pentecost,2312 Lake Wheeler Rd.,,Raleigh,NC,27603,Hours: Saturday 10:00 a.m. - 1:00 p.m.,Phone: 919-244-4231,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,461,nc-food-pantry-full,nc-food-pantry-full,461,http://content.foodbankcenc.org/about/zipcounty.asp,The Anointed Ones Church,402 Queen Street,,Grifton,NC,28530,Hours: Thurs 10a-12p & 1p-4p & Sat. 8a-11a,Phone: 252-746-2722,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,462,nc-food-pantry-full,nc-food-pantry-full,462,http://content.foodbankcenc.org/about/zipcounty.asp,The Arc of Moore Inc.,673 s. Bennett,,Southern Pines,NC,28387,Hours: Mon-Fri 9a.m.-5p.m (Emergency Basis/As Needed),Phone: 910-692-8272,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,463,nc-food-pantry-full,nc-food-pantry-full,463,http://content.foodbankcenc.org/about/zipcounty.asp,The Chapel of Jesus Christ Perry OBerry,2295 North Horace Walter Rd,,Raeford,NC,28376,Hours: Food Pantry Wednesdays 9-5pm,Phone: 910-875-8167,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,464,nc-food-pantry-full,nc-food-pantry-full,464,http://content.foodbankcenc.org/about/zipcounty.asp,The Glorious Church,725 Glascock Street,,Raleigh,NC,27609,Hours: Monday - Thursday 9:00 am - 1:00 pm Wed & Thursday 5:00 pm - 7:00 pm,Phone: (919) 829-0919,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,465,nc-food-pantry-full,nc-food-pantry-full,465,http://content.foodbankcenc.org/about/zipcounty.asp,The Healing Place of Wake County/Women's Shelter,3304 Glen Royal Rd,,Raleigh,NC,27603,Hours: 24hr facility,Phone: 919-865-2556,Type: SHELTER
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,466,nc-food-pantry-full,nc-food-pantry-full,466,http://content.foodbankcenc.org/about/zipcounty.asp,The Healing Place Wake County,1251 Goode Street,,Raleigh,NC,27603,Hours: 24/7,Phone: 919-838-9800 ext 2540,Type: SHELTER
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,467,nc-food-pantry-full,nc-food-pantry-full,467,http://content.foodbankcenc.org/about/zipcounty.asp,The Jesus House of Prayer,353 Brannon Road,,Bunn,NC,27508,Hours: Every Wednesday 10am-1pm,Phone: 919-453-3572,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,468,nc-food-pantry-full,nc-food-pantry-full,468,http://content.foodbankcenc.org/about/zipcounty.asp,The Light of Life Ministry,1520 Brookside Dr. Unit 5,,Raleigh,NC,27604,Hours: 2nd & 4th Saturday each month 10-1,Phone: 919-280-9911,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,469,nc-food-pantry-full,nc-food-pantry-full,469,http://content.foodbankcenc.org/about/zipcounty.asp,The Lord House Prophetic Ministry,2216 Page Road,,Durham,NC,27707,Hours: 2nd and 4th Saturday 8am-10:30am,Phone: 919-688-2000,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,470,nc-food-pantry-full,nc-food-pantry-full,470,http://content.foodbankcenc.org/about/zipcounty.asp,The Original Tabernacle of Prayer For All People,1005 S. John St.,,Goldsboro,NC,27530,Hours: Tuesday Thursday 11 a.m.-2 p.m. FP (as needed),Phone: 919-734-7128,Type: SOUP KITCH
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,471,nc-food-pantry-full,nc-food-pantry-full,471,http://content.foodbankcenc.org/about/zipcounty.asp,The Point Church of The Triangle,1503 Walnut St.,,Cary,NC,27511,Hours: Saturday 11:00 am - 12:00 pm,Phone: 919-522-2766,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,472,nc-food-pantry-full,nc-food-pantry-full,472,http://content.foodbankcenc.org/about/zipcounty.asp,The Potter's House,107 North Lee Street,,Benson,NC,27504,Hours: Every Wed 6pm-7pm,Phone: 919-894-5222,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,473,nc-food-pantry-full,nc-food-pantry-full,473,http://content.foodbankcenc.org/about/zipcounty.asp,The Power of Praise Tabernacle of Deliverance Ministries Inc,1100 S Market St.,,Benson,NC,27504,Hours: As Needed,Phone: 919-894-7349,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,474,nc-food-pantry-full,nc-food-pantry-full,474,http://content.foodbankcenc.org/about/zipcounty.asp,The Rising Sun Church of Christ,2021 US 401 South,,Lillington,NC,27546-6817,Hours: Every 3rd Thursday 11:30am-1pm,Phone: 919.552.8596,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,475,nc-food-pantry-full,nc-food-pantry-full,475,http://content.foodbankcenc.org/about/zipcounty.asp,The Rock of Wilmington,3233 Burnt Mill Dr. Suite 1,,Wilmington,NC,28403,Hours: Thurs 3 pm until food runs out.,Phone: 910-602-5300 church,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,476,nc-food-pantry-full,nc-food-pantry-full,476,http://content.foodbankcenc.org/about/zipcounty.asp,The Stone Chapel,701 South Main St.,,Wake Forest,NC,27587,Hours: Thursday 3:00 pm - 4:00 pm,Phone: 919-880-7817,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,477,nc-food-pantry-full,nc-food-pantry-full,477,http://content.foodbankcenc.org/about/zipcounty.asp,The Way of the Cross Outreach,64 Craigmont Avenue,,Roanoke Rapids,NC,27870,Hours: Every 3rd Saturday from 8a-10a and emergency calls to church,Phone: 252-535-1276,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,478,nc-food-pantry-full,nc-food-pantry-full,478,http://content.foodbankcenc.org/about/zipcounty.asp,The Word Became Flesh Ministries,1401 Goldsboro Street,,Wilson,NC,27894,Hours: Every 2nd Tuesday 9am-10am,Phone: 252.245.2126,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,479,nc-food-pantry-full,nc-food-pantry-full,479,http://content.foodbankcenc.org/about/zipcounty.asp,Tileston Outreach,412 Ann Street,,Wilmington,NC,28401,Hours: Mon-Thurs 9 a.m.-11:30 a.m.,Phone: 910-762-5491 ext. 135,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,480,nc-food-pantry-full,nc-food-pantry-full,480,http://content.foodbankcenc.org/about/zipcounty.asp,TMO Foundation Inc.,200 N. 13th Street Suite 19,,Erwin,NC,28339,Hours: Tues & Thurs 9am-5pm depending on inventory,Phone: 919.672.4091,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,481,nc-food-pantry-full,nc-food-pantry-full,481,http://content.foodbankcenc.org/about/zipcounty.asp,Triangle Vineyard Christian Fellowship,3915 Western Blvd.,,Raleigh,NC,27606,Hours: 1st and 3rd Sat 9-10:30 a.m.,Phone: 919-233-8463,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,482,nc-food-pantry-full,nc-food-pantry-full,482,http://content.foodbankcenc.org/about/zipcounty.asp,Trinity Missionary Baptist,883 Holden Beach Road,,Shallotte,NC,28470,Hours: 2nd & 4th Tuesday 10-11:00 a.m,Phone: 910 754 4018,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,483,nc-food-pantry-full,nc-food-pantry-full,483,http://content.foodbankcenc.org/about/zipcounty.asp,Trinity United Faith Center Church Inc.,110 S. State Street,,Raleigh,NC,27601,Hours: 4th tues 4:30 pm - 6pm,Phone: 919-834-2332,Type: SOUP KITCH
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,484,nc-food-pantry-full,nc-food-pantry-full,484,http://content.foodbankcenc.org/about/zipcounty.asp,Truth Foundational Ministries,409 W Burnett St,,Pinetops,NC,27864,Hours: 1st and 3rd Thursday from 9a-12p,Phone: 252-827-2312,Type: FOODPANTRY
webpage/url:http://content.foodbankcenc.org/about/zipcounty.asp|,485,nc-food-pantry-full,nc-food-pantry-full,485,http://content.foodbankcenc.org/about/zipcounty.asp,Twilight Missionary Baptist,1781 Aurelian Springs Road,,Weldon,NC,27839,Hours: Tues Wed and Thur 10am-1pm,Phone: 252-536-2412 church,Type: FOODPANTRY
